_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,word_or_shortphrase,instruction,tweet,tweet_no,tweet_no_rt,type_of_message,type_of_messageconfidence,word_or_shortphrase_gold
240632897,1/2/2013 18:08:47,false,797263975,,1/2/2013 18:05:29,false,instagc,0.8571,13905521,USA,GA,Statesboro,209.221.52.48,Tribeca power,"names a structure, road, service, line, etc. that is not working or has been damaged",RT @wolfejosh: Tribeca power gone #nyc #sandy Sole lights a cop car http://t.co/RwsBbhuG,85882,Tribeca power gone #nyc #sandy Sole lights a cop car http://t.co/RwsBbhuG,"Informative: damage (building, road, lines, etc.)",1.0,
240632897,1/2/2013 18:29:39,false,797279722,,1/2/2013 18:26:29,false,instagc,0.75,13256647,USA,GA,Ringgold,208.99.102.207,Tribeca power,"names a structure, road, service, line, etc. that is not working or has been damaged",RT @wolfejosh: Tribeca power gone #nyc #sandy Sole lights a cop car http://t.co/RwsBbhuG,85882,Tribeca power gone #nyc #sandy Sole lights a cop car http://t.co/RwsBbhuG,"Informative: damage (building, road, lines, etc.)",1.0,
240632897,1/2/2013 18:31:01,false,797280781,,1/2/2013 18:28:25,false,instagc,1.0,13629891,USA,NC,Gastonia,24.136.157.247,Tribeca power gone,"names a structure, road, service, line, etc. that is not working or has been damaged",RT @wolfejosh: Tribeca power gone #nyc #sandy Sole lights a cop car http://t.co/RwsBbhuG,85882,Tribeca power gone #nyc #sandy Sole lights a cop car http://t.co/RwsBbhuG,"Informative: damage (building, road, lines, etc.)",1.0,
240632897,1/2/2013 18:31:11,false,797280860,,1/2/2013 18:29:12,false,instagc,1.0,14853026,USA,PA,Mifflinville,72.79.132.143,Tribeca,"names a structure, road, service, line, etc. that is not working or has been damaged",RT @wolfejosh: Tribeca power gone #nyc #sandy Sole lights a cop car http://t.co/RwsBbhuG,85882,Tribeca power gone #nyc #sandy Sole lights a cop car http://t.co/RwsBbhuG,"Informative: damage (building, road, lines, etc.)",1.0,
240632897,1/2/2013 18:31:32,false,797281229,,1/2/2013 18:25:50,false,instagc,1.0,14395853,USA,WA,Puyallup,50.132.104.154,Tribeca power gone,"names a structure, road, service, line, etc. that is not working or has been damaged",RT @wolfejosh: Tribeca power gone #nyc #sandy Sole lights a cop car http://t.co/RwsBbhuG,85882,Tribeca power gone #nyc #sandy Sole lights a cop car http://t.co/RwsBbhuG,"Informative: damage (building, road, lines, etc.)",1.0,
240632897,1/2/2013 18:32:30,false,797281997,,1/2/2013 18:27:35,false,instagc,0.8333,14336534,USA,IA,Cedar Rapids,173.26.215.86,Tribeca power gone,"names a structure, road, service, line, etc. that is not working or has been damaged",RT @wolfejosh: Tribeca power gone #nyc #sandy Sole lights a cop car http://t.co/RwsBbhuG,85882,Tribeca power gone #nyc #sandy Sole lights a cop car http://t.co/RwsBbhuG,"Informative: damage (building, road, lines, etc.)",1.0,
240632898,1/2/2013 18:19:29,false,797272059,,1/2/2013 18:17:40,false,golddiggergpt,0.8,15039189,USA,IN,Noblesville,98.253.187.232,damage,"names a structure, road, service, line, etc. that is not working or has been damaged",A look at the damage that was caused by #Sandy http://t.co/Fz0jLNsL SLIDE SHOW,21447,A look at the damage that was caused by #Sandy http://t.co/Fz0jLNsL SLIDE SHOW,"Informative: damage (building, road, lines, etc.)",1.0,
240632898,1/2/2013 18:19:47,false,797272273,,1/2/2013 18:16:07,false,instagc,0.8333,14336534,USA,IA,Cedar Rapids,173.26.215.86,NONE,"names a structure, road, service, line, etc. that is not working or has been damaged",A look at the damage that was caused by #Sandy http://t.co/Fz0jLNsL SLIDE SHOW,21447,A look at the damage that was caused by #Sandy http://t.co/Fz0jLNsL SLIDE SHOW,"Informative: damage (building, road, lines, etc.)",1.0,
240632898,1/2/2013 18:20:10,false,797272474,,1/2/2013 18:17:36,false,instagc,0.8,15127516,USA,ND,Hazen,69.26.2.195,none,"names a structure, road, service, line, etc. that is not working or has been damaged",A look at the damage that was caused by #Sandy http://t.co/Fz0jLNsL SLIDE SHOW,21447,A look at the damage that was caused by #Sandy http://t.co/Fz0jLNsL SLIDE SHOW,"Informative: damage (building, road, lines, etc.)",1.0,
240632898,1/2/2013 18:20:27,false,797272647,,1/2/2013 18:16:28,false,instagc,0.75,13256647,USA,GA,Ringgold,208.99.102.207,East River,"names a structure, road, service, line, etc. that is not working or has been damaged",A look at the damage that was caused by #Sandy http://t.co/Fz0jLNsL SLIDE SHOW,21447,A look at the damage that was caused by #Sandy http://t.co/Fz0jLNsL SLIDE SHOW,"Informative: damage (building, road, lines, etc.)",1.0,
240632898,1/2/2013 18:23:41,false,797274695,,1/2/2013 18:21:09,false,instagc,0.875,14893322,USA,VA,Lynchburg,96.235.212.161,look at the damage,"names a structure, road, service, line, etc. that is not working or has been damaged",A look at the damage that was caused by #Sandy http://t.co/Fz0jLNsL SLIDE SHOW,21447,A look at the damage that was caused by #Sandy http://t.co/Fz0jLNsL SLIDE SHOW,"Informative: damage (building, road, lines, etc.)",1.0,
240632898,1/2/2013 18:23:41,false,797274705,,1/2/2013 18:21:17,false,instagc,0.8,13651583,USA,MN,Virginia,173.21.170.197,http://t.co/Fz0jLNsL,"names a structure, road, service, line, etc. that is not working or has been damaged",A look at the damage that was caused by #Sandy http://t.co/Fz0jLNsL SLIDE SHOW,21447,A look at the damage that was caused by #Sandy http://t.co/Fz0jLNsL SLIDE SHOW,"Informative: damage (building, road, lines, etc.)",1.0,
240632898,1/2/2013 18:23:45,false,797274741,,1/2/2013 18:18:32,false,instagc,1.0,13629891,USA,NC,Gastonia,24.136.157.247,damage that was caused by #Sandy,"names a structure, road, service, line, etc. that is not working or has been damaged",A look at the damage that was caused by #Sandy http://t.co/Fz0jLNsL SLIDE SHOW,21447,A look at the damage that was caused by #Sandy http://t.co/Fz0jLNsL SLIDE SHOW,"Informative: damage (building, road, lines, etc.)",1.0,
240632898,1/2/2013 18:27:34,false,797277885,,1/2/2013 18:14:37,false,instagc,0.75,13908671,USA,NE,Omaha,98.168.228.238,"building, road","names a structure, road, service, line, etc. that is not working or has been damaged",A look at the damage that was caused by #Sandy http://t.co/Fz0jLNsL SLIDE SHOW,21447,A look at the damage that was caused by #Sandy http://t.co/Fz0jLNsL SLIDE SHOW,"Informative: damage (building, road, lines, etc.)",1.0,
240632898,1/2/2013 18:31:45,false,797281451,,1/2/2013 18:20:15,false,instagc,0.75,14309547,USA,MO,Springfield,75.42.239.15,East River,"names a structure, road, service, line, etc. that is not working or has been damaged",A look at the damage that was caused by #Sandy http://t.co/Fz0jLNsL SLIDE SHOW,21447,A look at the damage that was caused by #Sandy http://t.co/Fz0jLNsL SLIDE SHOW,"Informative: damage (building, road, lines, etc.)",1.0,
240632899,1/2/2013 18:19:29,false,797272061,,1/2/2013 18:17:40,false,golddiggergpt,0.8,15039189,USA,IN,Noblesville,98.253.187.232,collapsed crane dangling from a building,"names a structure, road, service, line, etc. that is not working or has been damaged",RT @TIME: NYC firefighters look up at a collapsed crane dangling from a building | http://t.co/8abQk4SC #Sandy,98518,NYC firefighters look up at a collapsed crane dangling from a building | http://t.co/8abQk4SC #Sandy,"Informative: damage (building, road, lines, etc.)",1.0,
240632899,1/2/2013 18:19:47,false,797272274,,1/2/2013 18:16:07,false,instagc,0.8333,14336534,USA,IA,Cedar Rapids,173.26.215.86,collapsed crane,"names a structure, road, service, line, etc. that is not working or has been damaged",RT @TIME: NYC firefighters look up at a collapsed crane dangling from a building | http://t.co/8abQk4SC #Sandy,98518,NYC firefighters look up at a collapsed crane dangling from a building | http://t.co/8abQk4SC #Sandy,"Informative: damage (building, road, lines, etc.)",1.0,
240632899,1/2/2013 18:20:10,false,797272476,,1/2/2013 18:17:36,false,instagc,0.8,15127516,USA,ND,Hazen,69.26.2.195,collapsed crane dangling from a building,"names a structure, road, service, line, etc. that is not working or has been damaged",RT @TIME: NYC firefighters look up at a collapsed crane dangling from a building | http://t.co/8abQk4SC #Sandy,98518,NYC firefighters look up at a collapsed crane dangling from a building | http://t.co/8abQk4SC #Sandy,"Informative: damage (building, road, lines, etc.)",1.0,
240632899,1/2/2013 18:20:27,false,797272648,,1/2/2013 18:16:28,false,instagc,0.75,13256647,USA,GA,Ringgold,208.99.102.207,crane dangling from a building,"names a structure, road, service, line, etc. that is not working or has been damaged",RT @TIME: NYC firefighters look up at a collapsed crane dangling from a building | http://t.co/8abQk4SC #Sandy,98518,NYC firefighters look up at a collapsed crane dangling from a building | http://t.co/8abQk4SC #Sandy,"Informative: damage (building, road, lines, etc.)",1.0,
240632899,1/2/2013 18:23:41,false,797274697,,1/2/2013 18:21:09,false,instagc,0.875,14893322,USA,VA,Lynchburg,96.235.212.161,collapsed crane,"names a structure, road, service, line, etc. that is not working or has been damaged",RT @TIME: NYC firefighters look up at a collapsed crane dangling from a building | http://t.co/8abQk4SC #Sandy,98518,NYC firefighters look up at a collapsed crane dangling from a building | http://t.co/8abQk4SC #Sandy,"Informative: damage (building, road, lines, etc.)",1.0,
240632899,1/2/2013 18:23:41,false,797274707,,1/2/2013 18:21:17,false,instagc,0.8,13651583,USA,MN,Virginia,173.21.170.197,collapsed crane,"names a structure, road, service, line, etc. that is not working or has been damaged",RT @TIME: NYC firefighters look up at a collapsed crane dangling from a building | http://t.co/8abQk4SC #Sandy,98518,NYC firefighters look up at a collapsed crane dangling from a building | http://t.co/8abQk4SC #Sandy,"Informative: damage (building, road, lines, etc.)",1.0,
240632899,1/2/2013 18:23:45,false,797274742,,1/2/2013 18:18:32,false,instagc,1.0,13629891,USA,NC,Gastonia,24.136.157.247,"building on 57th street, between 6th and 7th avenues.","names a structure, road, service, line, etc. that is not working or has been damaged",RT @TIME: NYC firefighters look up at a collapsed crane dangling from a building | http://t.co/8abQk4SC #Sandy,98518,NYC firefighters look up at a collapsed crane dangling from a building | http://t.co/8abQk4SC #Sandy,"Informative: damage (building, road, lines, etc.)",1.0,
240632899,1/2/2013 18:27:34,false,797277889,,1/2/2013 18:14:37,false,instagc,0.75,13908671,USA,NE,Omaha,98.168.228.238,collapsed crane dangling from a building,"names a structure, road, service, line, etc. that is not working or has been damaged",RT @TIME: NYC firefighters look up at a collapsed crane dangling from a building | http://t.co/8abQk4SC #Sandy,98518,NYC firefighters look up at a collapsed crane dangling from a building | http://t.co/8abQk4SC #Sandy,"Informative: damage (building, road, lines, etc.)",1.0,
240632899,1/2/2013 18:31:45,false,797281452,,1/2/2013 18:20:15,false,instagc,0.75,14309547,USA,MO,Springfield,75.42.239.15,"57th street, between 6th and 7th avenues","names a structure, road, service, line, etc. that is not working or has been damaged",RT @TIME: NYC firefighters look up at a collapsed crane dangling from a building | http://t.co/8abQk4SC #Sandy,98518,NYC firefighters look up at a collapsed crane dangling from a building | http://t.co/8abQk4SC #Sandy,"Informative: damage (building, road, lines, etc.)",1.0,
240632900,1/2/2013 18:17:38,false,797270366,,1/2/2013 18:15:28,false,golddiggergpt,0.8,15039189,USA,IN,Noblesville,98.253.187.232,#hurricane #snapseed #sandy #nyc #one57 #newyorkcity #brooklyn,indicates what the contents of a photo/video are about,When all else fails || #hurricane #snapseed #sandy #nyc #one57 #newyorkcity #brooklyn @ Central Park West http://t.co/1JaqDiPW,78559,When all else fails || #hurricane #snapseed #sandy #nyc #one57 #newyorkcity #brooklyn @ Central Park West http://t.co/1JaqDiPW,Informative: other type of photos/videos (not in the above classes),0.709,
240632900,1/2/2013 18:20:10,false,797272468,,1/2/2013 18:17:36,false,instagc,0.8,15127516,USA,ND,Hazen,69.26.2.195,Central Park West,indicates what the contents of a photo/video are about,When all else fails || #hurricane #snapseed #sandy #nyc #one57 #newyorkcity #brooklyn @ Central Park West http://t.co/1JaqDiPW,78559,When all else fails || #hurricane #snapseed #sandy #nyc #one57 #newyorkcity #brooklyn @ Central Park West http://t.co/1JaqDiPW,Informative: other type of photos/videos (not in the above classes),0.709,
240632900,1/2/2013 18:23:20,false,797274284,,1/2/2013 18:19:49,false,instagc,0.8333,14336534,USA,IA,Cedar Rapids,173.26.215.86,NONE,indicates what the contents of a photo/video are about,When all else fails || #hurricane #snapseed #sandy #nyc #one57 #newyorkcity #brooklyn @ Central Park West http://t.co/1JaqDiPW,78559,When all else fails || #hurricane #snapseed #sandy #nyc #one57 #newyorkcity #brooklyn @ Central Park West http://t.co/1JaqDiPW,Informative: other type of photos/videos (not in the above classes),0.709,
240632900,1/2/2013 18:23:38,false,797274605,,1/2/2013 18:20:28,false,instagc,0.75,13256647,USA,GA,Ringgold,208.99.102.207,Central Park West,indicates what the contents of a photo/video are about,When all else fails || #hurricane #snapseed #sandy #nyc #one57 #newyorkcity #brooklyn @ Central Park West http://t.co/1JaqDiPW,78559,When all else fails || #hurricane #snapseed #sandy #nyc #one57 #newyorkcity #brooklyn @ Central Park West http://t.co/1JaqDiPW,Informative: other type of photos/videos (not in the above classes),0.709,
240632900,1/2/2013 18:23:41,false,797274688,,1/2/2013 18:21:09,false,instagc,0.875,14893322,USA,VA,Lynchburg,96.235.212.161,#newyorkcity #brooklyn @ Central Park West,indicates what the contents of a photo/video are about,When all else fails || #hurricane #snapseed #sandy #nyc #one57 #newyorkcity #brooklyn @ Central Park West http://t.co/1JaqDiPW,78559,When all else fails || #hurricane #snapseed #sandy #nyc #one57 #newyorkcity #brooklyn @ Central Park West http://t.co/1JaqDiPW,Informative: other type of photos/videos (not in the above classes),0.709,
240632900,1/2/2013 18:23:41,false,797274700,,1/2/2013 18:21:17,false,instagc,0.8,13651583,USA,MN,Virginia,173.21.170.197,#hurricane #snapseed #sandy #nyc #one57 #newyorkcity #brooklyn @ Central Park West http://t.co/1JaqDiPW,indicates what the contents of a photo/video are about,When all else fails || #hurricane #snapseed #sandy #nyc #one57 #newyorkcity #brooklyn @ Central Park West http://t.co/1JaqDiPW,78559,When all else fails || #hurricane #snapseed #sandy #nyc #one57 #newyorkcity #brooklyn @ Central Park West http://t.co/1JaqDiPW,Informative: other type of photos/videos (not in the above classes),0.709,
240632900,1/2/2013 18:31:45,false,797281445,,1/2/2013 18:20:15,false,instagc,0.75,14309547,USA,MO,Springfield,75.42.239.15,http://instagram.com/p/RaCIbNOg0k/,indicates what the contents of a photo/video are about,When all else fails || #hurricane #snapseed #sandy #nyc #one57 #newyorkcity #brooklyn @ Central Park West http://t.co/1JaqDiPW,78559,When all else fails || #hurricane #snapseed #sandy #nyc #one57 #newyorkcity #brooklyn @ Central Park West http://t.co/1JaqDiPW,Informative: other type of photos/videos (not in the above classes),0.709,
240632901,1/2/2013 18:04:18,false,797261085,,1/2/2013 17:59:50,false,instagc,1.0,15121139,USA,IN,South Bend,70.224.42.226,Here's the soldiers,indicates what the contents of a photo/video are about,RT @2MyFutureWife: What a humbling image. Here's the soldiers guarding the Tomb of the Unknown Soldier during Hurricane Sandy. #powerful http://t.co/Pel2kI5q,134311,What a humbling image. Here's the soldiers guarding the Tomb of the Unknown Soldier during Hurricane Sandy. #powerful http://t.co/Pel2kI5q,Informative: other type of photos/videos (not in the above classes),0.691,
240632901,1/2/2013 18:14:35,false,797268423,,1/2/2013 18:12:29,false,instagc,0.9167,13441146,USA,GA,Cleveland,98.18.123.70,soldiers guarding the Tomb of the Unknown Soldier,indicates what the contents of a photo/video are about,RT @2MyFutureWife: What a humbling image. Here's the soldiers guarding the Tomb of the Unknown Soldier during Hurricane Sandy. #powerful http://t.co/Pel2kI5q,134311,What a humbling image. Here's the soldiers guarding the Tomb of the Unknown Soldier during Hurricane Sandy. #powerful http://t.co/Pel2kI5q,Informative: other type of photos/videos (not in the above classes),0.691,
240632901,1/2/2013 18:43:55,false,797292292,,1/2/2013 18:38:42,false,instagc,1.0,13437101,USA,MD,Catonsville,71.166.59.192,soldiers guarding the Tomb of the Unknown Soldier,indicates what the contents of a photo/video are about,RT @2MyFutureWife: What a humbling image. Here's the soldiers guarding the Tomb of the Unknown Soldier during Hurricane Sandy. #powerful http://t.co/Pel2kI5q,134311,What a humbling image. Here's the soldiers guarding the Tomb of the Unknown Soldier during Hurricane Sandy. #powerful http://t.co/Pel2kI5q,Informative: other type of photos/videos (not in the above classes),0.691,
240632901,1/2/2013 18:46:35,false,797294474,,1/2/2013 18:41:32,false,instagc,0.75,14309547,USA,MO,Springfield,75.42.239.15,soldiers guarding the Tomb of the Unknown Soldier,indicates what the contents of a photo/video are about,RT @2MyFutureWife: What a humbling image. Here's the soldiers guarding the Tomb of the Unknown Soldier during Hurricane Sandy. #powerful http://t.co/Pel2kI5q,134311,What a humbling image. Here's the soldiers guarding the Tomb of the Unknown Soldier during Hurricane Sandy. #powerful http://t.co/Pel2kI5q,Informative: other type of photos/videos (not in the above classes),0.691,
240632901,1/2/2013 18:46:41,false,797294490,,1/2/2013 18:41:32,false,luckykoin,1.0,15059776,USA,MI,Decker,208.99.234.116,soldiers guarding the Tomb of the Unknown Soldier,indicates what the contents of a photo/video are about,RT @2MyFutureWife: What a humbling image. Here's the soldiers guarding the Tomb of the Unknown Soldier during Hurricane Sandy. #powerful http://t.co/Pel2kI5q,134311,What a humbling image. Here's the soldiers guarding the Tomb of the Unknown Soldier during Hurricane Sandy. #powerful http://t.co/Pel2kI5q,Informative: other type of photos/videos (not in the above classes),0.691,
240632901,1/2/2013 18:47:42,false,797295316,,1/2/2013 18:41:27,false,instagc,1.0,14395853,USA,WA,Puyallup,50.132.104.154,humbling image,indicates what the contents of a photo/video are about,RT @2MyFutureWife: What a humbling image. Here's the soldiers guarding the Tomb of the Unknown Soldier during Hurricane Sandy. #powerful http://t.co/Pel2kI5q,134311,What a humbling image. Here's the soldiers guarding the Tomb of the Unknown Soldier during Hurricane Sandy. #powerful http://t.co/Pel2kI5q,Informative: other type of photos/videos (not in the above classes),0.691,
240632902,1/2/2013 18:01:18,false,797259099,,1/2/2013 17:59:43,false,instagc,0.9167,13441146,USA,GA,Cleveland,98.18.123.70,Path Station in downtown NYC,"names a structure, road, service, line, etc. that is not working or has been damaged",RT @DianeSawyer: Shocking water level @ Path Station in downtown NYC. All this water stretching back about 5 mi to NJ. #Sandy http://t.co/VHGb4KDz,23644,Shocking water level @ Path Station in downtown NYC. All this water stretching back about 5 mi to NJ. #Sandy http://t.co/VHGb4KDz,"Informative: damage (building, road, lines, etc.)",0.68,
240632902,1/2/2013 18:14:02,false,797268064,,1/2/2013 18:12:29,false,instagc,1.0,14853026,USA,PA,Mifflinville,72.79.132.143,Path Station in downtown NYC,"names a structure, road, service, line, etc. that is not working or has been damaged",RT @DianeSawyer: Shocking water level @ Path Station in downtown NYC. All this water stretching back about 5 mi to NJ. #Sandy http://t.co/VHGb4KDz,23644,Shocking water level @ Path Station in downtown NYC. All this water stretching back about 5 mi to NJ. #Sandy http://t.co/VHGb4KDz,"Informative: damage (building, road, lines, etc.)",0.68,
240632902,1/2/2013 18:33:00,false,797282419,,1/2/2013 18:31:03,false,instagc,1.0,13629891,USA,NC,Gastonia,24.136.157.247,Path Station in downtown NYC,"names a structure, road, service, line, etc. that is not working or has been damaged",RT @DianeSawyer: Shocking water level @ Path Station in downtown NYC. All this water stretching back about 5 mi to NJ. #Sandy http://t.co/VHGb4KDz,23644,Shocking water level @ Path Station in downtown NYC. All this water stretching back about 5 mi to NJ. #Sandy http://t.co/VHGb4KDz,"Informative: damage (building, road, lines, etc.)",0.68,
240632903,1/2/2013 18:16:57,false,797269849,,1/2/2013 18:13:35,false,golddiggergpt,0.9286,15038871,USA,FL,Port Richey,68.200.93.250,NYC bus svc,"names a structure, road, service, line, etc. that is not working or has been damaged",RT @TonyBaer: MTA Restoring some NYC bus svc 5p tonite. Subways less definite will come back in pieces. MTA great job. Keeping bustrains dry #sandy,60395,MTA Restoring some NYC bus svc 5p tonite. Subways less definite will come back in pieces. MTA great job. Keeping bustrains dry #sandy,"Informative: damage (building, road, lines, etc.)",1.0,
240632903,1/2/2013 18:19:47,false,797272270,,1/2/2013 18:16:07,false,instagc,0.8333,14336534,USA,IA,Cedar Rapids,173.26.215.86,Subways,"names a structure, road, service, line, etc. that is not working or has been damaged",RT @TonyBaer: MTA Restoring some NYC bus svc 5p tonite. Subways less definite will come back in pieces. MTA great job. Keeping bustrains dry #sandy,60395,MTA Restoring some NYC bus svc 5p tonite. Subways less definite will come back in pieces. MTA great job. Keeping bustrains dry #sandy,"Informative: damage (building, road, lines, etc.)",1.0,
240632903,1/2/2013 18:20:27,false,797272643,,1/2/2013 18:16:28,false,instagc,0.75,13256647,USA,GA,Ringgold,208.99.102.207,Subways,"names a structure, road, service, line, etc. that is not working or has been damaged",RT @TonyBaer: MTA Restoring some NYC bus svc 5p tonite. Subways less definite will come back in pieces. MTA great job. Keeping bustrains dry #sandy,60395,MTA Restoring some NYC bus svc 5p tonite. Subways less definite will come back in pieces. MTA great job. Keeping bustrains dry #sandy,"Informative: damage (building, road, lines, etc.)",1.0,
240632903,1/2/2013 18:22:00,false,797273602,,1/2/2013 18:21:00,false,golddiggergpt,0.8,15039189,USA,IN,Noblesville,98.253.187.232,MTA Restoring,"names a structure, road, service, line, etc. that is not working or has been damaged",RT @TonyBaer: MTA Restoring some NYC bus svc 5p tonite. Subways less definite will come back in pieces. MTA great job. Keeping bustrains dry #sandy,60395,MTA Restoring some NYC bus svc 5p tonite. Subways less definite will come back in pieces. MTA great job. Keeping bustrains dry #sandy,"Informative: damage (building, road, lines, etc.)",1.0,
240632903,1/2/2013 18:22:37,false,797273899,,1/2/2013 18:20:11,false,instagc,0.8,15127516,USA,ND,Hazen,69.26.2.195,Subways less definite will come back in pieces.,"names a structure, road, service, line, etc. that is not working or has been damaged",RT @TonyBaer: MTA Restoring some NYC bus svc 5p tonite. Subways less definite will come back in pieces. MTA great job. Keeping bustrains dry #sandy,60395,MTA Restoring some NYC bus svc 5p tonite. Subways less definite will come back in pieces. MTA great job. Keeping bustrains dry #sandy,"Informative: damage (building, road, lines, etc.)",1.0,
240632903,1/2/2013 18:27:34,false,797277878,,1/2/2013 18:14:37,false,instagc,0.75,13908671,USA,NE,Omaha,98.168.228.238,MTA Restoring some NYC bus svc,"names a structure, road, service, line, etc. that is not working or has been damaged",RT @TonyBaer: MTA Restoring some NYC bus svc 5p tonite. Subways less definite will come back in pieces. MTA great job. Keeping bustrains dry #sandy,60395,MTA Restoring some NYC bus svc 5p tonite. Subways less definite will come back in pieces. MTA great job. Keeping bustrains dry #sandy,"Informative: damage (building, road, lines, etc.)",1.0,
240632904,1/2/2013 18:11:50,false,797266176,,1/2/2013 18:09:47,false,golddiggergpt,0.9286,15038871,USA,FL,Port Richey,68.200.93.250,YahooNews,"indicates the name of an information source providing extensive coverage (radio, tv, website, etc.)",Hospitals battled to protect patients as Sandy raged http://t.co/SgxK2Vtq via @YahooNews,1532,Hospitals battled to protect patients as Sandy raged http://t.co/SgxK2Vtq via @YahooNews,"Informative: information source with extensive coverage (radio, tv, website, etc.)",0.6877,
240632904,1/2/2013 18:24:34,false,797275392,,1/2/2013 18:22:57,false,amt,0.9,9184711,USA,CA,Simi Valley,75.84.166.54,YahooNews,"indicates the name of an information source providing extensive coverage (radio, tv, website, etc.)",Hospitals battled to protect patients as Sandy raged http://t.co/SgxK2Vtq via @YahooNews,1532,Hospitals battled to protect patients as Sandy raged http://t.co/SgxK2Vtq via @YahooNews,"Informative: information source with extensive coverage (radio, tv, website, etc.)",0.6877,
240632904,1/2/2013 18:28:24,false,797278692,,1/2/2013 18:23:50,false,instagc,1.0,13629891,USA,NC,Gastonia,24.136.157.247,@YahooNews,"indicates the name of an information source providing extensive coverage (radio, tv, website, etc.)",Hospitals battled to protect patients as Sandy raged http://t.co/SgxK2Vtq via @YahooNews,1532,Hospitals battled to protect patients as Sandy raged http://t.co/SgxK2Vtq via @YahooNews,"Informative: information source with extensive coverage (radio, tv, website, etc.)",0.6877,
240632904,1/2/2013 18:31:25,false,797281052,,1/2/2013 18:28:09,false,instagc,0.75,13908671,USA,NE,Omaha,98.168.228.238,YahooNews,"indicates the name of an information source providing extensive coverage (radio, tv, website, etc.)",Hospitals battled to protect patients as Sandy raged http://t.co/SgxK2Vtq via @YahooNews,1532,Hospitals battled to protect patients as Sandy raged http://t.co/SgxK2Vtq via @YahooNews,"Informative: information source with extensive coverage (radio, tv, website, etc.)",0.6877,
240632905,1/2/2013 18:15:12,false,797268889,,1/2/2013 18:11:33,false,instagc,0.8333,14336534,USA,IA,Cedar Rapids,173.26.215.86,509000 NYC customers without power,"names a structure, road, service, line, etc. that is not working or has been damaged",Latest figure from Con Ed: 509000 NYC customers without power roughly 17% of total customers in city. #Sandy,80906,Latest figure from Con Ed: 509000 NYC customers without power roughly 17% of total customers in city. #Sandy,"Informative: damage (building, road, lines, etc.)",1.0,
240632905,1/2/2013 18:19:29,false,797272058,,1/2/2013 18:17:40,false,golddiggergpt,0.8,15039189,USA,IN,Noblesville,98.253.187.232,NYC,"names a structure, road, service, line, etc. that is not working or has been damaged",Latest figure from Con Ed: 509000 NYC customers without power roughly 17% of total customers in city. #Sandy,80906,Latest figure from Con Ed: 509000 NYC customers without power roughly 17% of total customers in city. #Sandy,"Informative: damage (building, road, lines, etc.)",1.0,
240632905,1/2/2013 18:19:42,false,797272218,,1/2/2013 18:17:15,false,golddiggergpt,0.9286,15038871,USA,FL,Port Richey,68.200.93.250,509000 NYC customers without power,"names a structure, road, service, line, etc. that is not working or has been damaged",Latest figure from Con Ed: 509000 NYC customers without power roughly 17% of total customers in city. #Sandy,80906,Latest figure from Con Ed: 509000 NYC customers without power roughly 17% of total customers in city. #Sandy,"Informative: damage (building, road, lines, etc.)",1.0,
240632905,1/2/2013 18:20:10,false,797272471,,1/2/2013 18:17:36,false,instagc,0.8,15127516,USA,ND,Hazen,69.26.2.195,509000 NYC customers without power,"names a structure, road, service, line, etc. that is not working or has been damaged",Latest figure from Con Ed: 509000 NYC customers without power roughly 17% of total customers in city. #Sandy,80906,Latest figure from Con Ed: 509000 NYC customers without power roughly 17% of total customers in city. #Sandy,"Informative: damage (building, road, lines, etc.)",1.0,
240632905,1/2/2013 18:20:27,false,797272645,,1/2/2013 18:16:28,false,instagc,0.75,13256647,USA,GA,Ringgold,208.99.102.207,NYC,"names a structure, road, service, line, etc. that is not working or has been damaged",Latest figure from Con Ed: 509000 NYC customers without power roughly 17% of total customers in city. #Sandy,80906,Latest figure from Con Ed: 509000 NYC customers without power roughly 17% of total customers in city. #Sandy,"Informative: damage (building, road, lines, etc.)",1.0,
240632905,1/2/2013 18:23:45,false,797274740,,1/2/2013 18:18:32,false,instagc,1.0,13629891,USA,NC,Gastonia,24.136.157.247,509000 NYC customers without power,"names a structure, road, service, line, etc. that is not working or has been damaged",Latest figure from Con Ed: 509000 NYC customers without power roughly 17% of total customers in city. #Sandy,80906,Latest figure from Con Ed: 509000 NYC customers without power roughly 17% of total customers in city. #Sandy,"Informative: damage (building, road, lines, etc.)",1.0,
240632906,1/2/2013 18:15:28,false,797268989,,1/2/2013 18:11:53,false,instagc,0.8571,13905521,USA,GA,Statesboro,209.221.52.48,storm related deaths,indicates who has (or how many people have) been injured or dead,RT @CNNkimsegal: SANDY: 108 storm related deaths; 40 in USA 67 in Caribbean 1 in Canada #CNN,19159,SANDY: 108 storm related deaths; 40 in USA 67 in Caribbean 1 in Canada #CNN,Informative: casualties (people injured or dead),1.0,
240632906,1/2/2013 18:20:59,false,797273087,,1/2/2013 18:19:30,false,golddiggergpt,0.8,15039189,USA,IN,Noblesville,98.253.187.232,108 storm related deaths; 40 in USA 67 in Caribbean 1 in Canada,indicates who has (or how many people have) been injured or dead,RT @CNNkimsegal: SANDY: 108 storm related deaths; 40 in USA 67 in Caribbean 1 in Canada #CNN,19159,SANDY: 108 storm related deaths; 40 in USA 67 in Caribbean 1 in Canada #CNN,Informative: casualties (people injured or dead),1.0,
