text,is_negative,is_book,Y,category
"Once upon a time there was a cute, little, green inch worm hanging out on a piece of grass.  One day, a robin came up to eat him, but the inch worm talked the robin into letting him measure the robin's tail.  Being such a useful worm, the robin did not eat him, but took him to other birds so that they could have something measured by the smart inch worm.  Finally, a nightingale told the worm to measure his song or he would eat the little inch worm.  Using his little worm brain, the inch worm began measuring the song until he had inched away to safety.  This wonderful book, written and illustrated by Leo Lionni, won the Caldecott Honor in 1961.  He has taken a little worm and made the reader fall in love with it through the worm's usefulness in measuring and his cunning ability to escape the hungry nightingale.  Even though there are many different scenes, with many various shades of green on them, Lionni has illustrated the little worm in such a way that the reader can always point him out.  Children would enjoy finding the worm on each page, especially at the end of the book when he is hiding from the nightingale.  Also, we always see the story from an outside perspective; eye level with the grass.  It is as if we are another small animal looking in on the story.  The background of each page is pretty much the same.  All Lionni has illustrated on each page is the worm and the other details that are needed during that part of the story.  For example, while the inch worm is measuring the legs of the heron, Lionni has only portrayed the heron with the worm inching down its leg.  I think this technique is good for younger audiences because it helps children focus on the story and keeps their attention for more specific details.  This also makes sense because there is a small portion of text to read on each page which means the audience does not have much time to look at the illustrations while the reader is reading to them.  As for colors, Lionni has kept them realistic.  For example, the flamingo is a bright pink whereas the nightingale's colors are calmer.  Overall, the colors in the book make the readers feel at ease and calm.  The dull greens of the grass and the open, white background keeps the reader moving along at a steady pace.  It's almost as if we know that the inch worm is going to outsmart the different birds and there is no need to get over-excited.  Lionni has intertwined the illustrations and the text in a way that they are dependent on each other.  Although you could get the gist of the story by either reading the text or looking at the pictures, by having the illustrations support the text, the reader gets a more detailed, visual story.  However, Lionni leaves room for the imagination to add on to the story at any time.	Overall, I loved this book.  Lionni has creatively illustrated this cute story, making children and adults want to read it over and over again.  	If you are looking for instructional ideas, I would read this story to students in primary grades before doing a lesson on measuring.  Then I would have students measure different things around the classroom including themselves.  I would also use this book when talking about different types of art.  I would have children do a collage or make something with decoupage.  They could even re-create a scene from the book!",0,1,0,books
"Written with well-known author, Cecil Murphy, ""Touchdown Alexander"" is a moving story about trusting God and living in true obedience. No one can argue that Shaun Alexander is a great football player. But in the telling of his story, Shaun shows us that life doesn't need to revolve around career. He is a child of God first, a husband and father second, and the MVP for the Seattle Seahawks third. If your young men are looking for a God-honoring role model in NFL football, this would be a good place to start.Author ofThe Truth abouttCafffeine",0,1,0,books
This book is great for someone who has cancer. It is also great for a person who knows someone who is dealing with this awful disease.  It provides a balanced approach.  It makes sense of all the confusing  information surrounding this disease.  I highly recommend this book,0,1,0,books
"When you are arguing whether or not Christ really existed (In the words of Stuart Briscoe and possibly others):  If a man believes in Christ and lives his life accordingly, and he is wrong, then he has lost nothing.  If a man doesn't believe in Christ and lives his life accordingly, he has lost everything..",1,1,1,books
"I took the bait and bought this book.  It's jammed packed with information that can be obtained from most any phone book.  The oddest book I've ever bought and I have quite a collection.  If you need a big book for a child to sit on or to prop a door open, go ahead.  If you're looking for useful information, call your county extension agency or local groups.  This one's a waste of paper and ink.",1,1,1,books
We purchased these for gifts to give family in the UK. They loved them especially since most of their children have not visited Washington (or the US) They are a little bulky but colorful,0,1,0,books
I personally enjoyed this book very much.  Some of the book was a little off track but very little of it was. Just enough to keep you from falling asleep from all the Great information it provided. I recemend people to buy  this great book,0,1,0,books
"Detective Inspector Hal Challis and must find a serial killer. His task is being complicated by the letters the killer is sending to the local newspaper, which publishes them. These letters contain information that the police would rather keep confidential. His personal life is being interrupted with phone calls from his ex-wife who through long distance phone calls is trying to put their marriabe back in place. She's calling from the sanitarium where she has been imprisoned for the past eight years for attempted murder -- his. To 'help' him, Detective Challis has a crew of helpers. It's not at all certain that they are more help or trouble. You kind of think that some of them might do better if they were to join his ex in the loony bin. ==A good mystery, characters with depth, a moving plot line, with some comedy thrown in. A good read",0,1,0,books
"This is the first time I've gotten a cook book that I wanted to read from cover to cover.  I can hardly wait to prepare so many of the recipes.  I especially like the suggestions for using leftovers!  Wow, that helps take care of waste and with todays'  prices, this is big plus!  Thanks Jane Doerfer for your efforts.  I'd love to take one of your classes",0,1,0,books
"While I am addicted to the Cat Who series and wish only that there were some that I had not yet read, 14 Tales was a great disappointment. I found it overly sentimental and cloying.  There were few stories that seemed  worthy of Ms. Braun's time and talents as a writer.  The great strength of  Ms. Braun's books is her hero Jim Quilleran and the amusing cast of  characters who inhabit his world.  Picking up a new Cat Who (or rereading  one already read) is something like revisiting an old friend.  There is no  such sense in the Tales. It is the only work of Ms. Braun's to which I  would not wish to return",1,1,1,books
"This book is simply indespensible, if one is serious about his trading. I have been trading for about 4yrs now. And only purchased the book because its a pre-requiste for CFT exams.I am amazed at how its has changed my prespectives towards trade managment.Again an absolute must if you want to commit funds trading in a relaxed & profitable manner. I am quite sure that the LORD, could have bestowed his Grace on Magee, and placed him in paradise because of it. GOD REST HIS SOUL",0,1,0,books
"If you ever get the chance to go to the Big Ditch (aka the Grand Canyon National Park), do so. It is WELL WORTH the trip. I've been twice, including once to see the sunrise over the mountainous gorge. But it was that first trip that was unbelievable.We stayed in a cheap motel (I'm sure you know the number) in Williams, Arizona, and we hopped a train the fifty or so miles to Big Ditch. As an avid reader, there wasn't much other than sage to see out the window, so I picked up this book. And I simply couldn't put it down.It tells story after story - every known story in existence, in fact - of those who have met the Grim Reaper in the Canyon. The number one question - by far - is, ""How many people have died here?"" This book not only answers that most common question, but also tells each known story (or at least the finding of the body) in riveting detail.I expected it might make me rather sick. In many cases, wasted lives of people who didn't have to die and all too often impaired by the 'two beers' that all DWIs have traditionally had right before getting stopped. It starts with the desperate pleas of a woman who has gone too far as dusk settles in and ends with her lifeless body being put aboard a chopper.It will captivate you, frighten you, and make you think twice before you do something stupid at the Big Ditch.HIGHLY recommended.",0,1,0,books
"Professional InfoPath 2003 is definately not ""InfoPath for Dummies"". This in-depth look at the behind the scenes technology of InfoPath is an XML-lovers dream - excellent details regarding how InfoPath uses xml technology. If you are looking for a ""how to use InfoPath"" book, this isn't it. If you are a programmer who wants or needs to know every detail of how InfoPath uses xml, you've found the right book",0,1,0,books
"As a registered dietitian, I often have patients who tell me that they don't have enough time to prepare healthy meals. I always recommend this cookbook for its quick dinners. It makes it easy to put together great tasting meals, and it provides suggestions for side dishes to make it a complete meal. It provides a shopping list, and also gives you a list of foods to keep on hand, so that you always can pull together a great meal at the last minute. Add in being heart-healthy, and you have a terrific resource. It isn't for someone who wants to spend the time cooking gourmet meals from scratch. It is perfect for moms looking for a way to have a variety of health, family-friendly meals. A wonderful resource for real life",0,1,0,books
"For someone like myself, who enjoys a really exciting story, preferably about a real person,one need go no further than to read ""A Hero of Our Own"" by Sheila Isenberg. Varian Frye, a not-so-ordinary American, feels impelled to leave his comfortable life as a writer and editor and go to France as a member of the Emergency Rescue Committe (ERC) and risk his life to save as many refugees (mostly Jews) as he can from the Nazis. Frye is the only American  to be honored at Yad Vashem (Israel's Holocaust Memorial) because of his work in saving thousands of Jews. If I didn't know it was a true story, I'd think it was fiction because his adventures read like a fast-paced thriller, a veritable realization of the classic ""film noir"" of the forties. In fact, I feelthe book cries out to be made into a movie which I would be happy to see. Of course some of the book's revealed facts about our own State Department trying to keep refugee Jews from entering the United States when they knew it mean certain death was quite shocking and disturbing.  However, all in all, I'd recommend the book to anyone who enjoys reading a fast-paced  book about real heros and history",0,1,0,books
"Judge Richard Posner's 'Sex and Reason' has influenced me more then any book I recently read, lead me to a complete reevaluation of what the Law is, and what it should be.In this review I wish to concentrate less on Judge Posner's approach to the regulation of sex, although we will get there, but to his general approach to Jurisprudence.  Becuase if 'Sex and Reason' taught me anything, it is that the way lawyers 'do' the Law is in need of thorough revision.From my perspective as a third year law student in Israel, most of what the Law deals with is the meaning of words.  Lawyers and Judges argue about whether or not various actions fall into various legal categories, and, particularly, about ways of interpreting statues and precedents.  The main questions are 'how should one interperate the law'?  and 'By what method does one decide which interpretation of the Law is best'?In the United States, the main 'field of battle' regarding these questions are between the various Originalist positions (roughly, those who believe that words in statues mean what the people who wrote them meant), textualists (those who believe that texts should be read to be internally consistent) and living conbstitutionalists (the ones who believe that times change and the constitution - indeed, all laws - change with the times).In Israel, the main contribution is by former Supreme Court Chief Justice and professor of Law, Aharon Barak.  By Barak's lights, statutory interpretation is not originalist, nor is it textualist (""the interpretor is not a linguist"" is his famous catchphrase - sounds better in Hebrew).  Rather, Barak subscribes to a form of Living Constitutionalism which for want of a better term I'll call contextualism (Sometimes, misleadingly in my view, refered to as 'Purposive appraoch') - Barak argues that you can learn about the meaning of laws and decisions from their wider environment - the principles, laws and mores of the society.  When faced with a legal question, Barak will strive for Harmoney not with the language of other statues, but with their intentions, so that all Law would create a single, ideologically cogent, fabric.  In paraphrasing Hillary Rodham Clinton, one may say that according to Barak, It Takes a Village to decipher a Law.I emphasises these different approaches in order to demonstrate that the criteria by which we decide whether an interpretation of the law is good are very unclear.  But accept, for the moment, that one of these goals is superior to the others, and that we can evalutate various interpretations based on these criteria; We are still left with the question of what the marginal untility of trying to improve our interprative approach according to one of these criteria is.Suppose a new study slightly imroves our understanding of the original meaning of the U.S. Constitution.  Let's say that after a great deal of historical study and analysis, professor A has improved our understanding of the meaning of a certain clause by 5 %.  Now interpretations are 5% more likely to correspond to the original understanding of the terms in question.Well, so what?  Are we, as a society, better off because we get a slight improvement in statue interpretation?  That is highly unlikely. Even if we accept that one method of interpretation is correct, that does not mean that its outcomes are good.  Indeed, it is unlikely that s study of 18th century political philosophy, or a comperative study of the spirit of law, will lead to good social outcomes.  If you accept that it will, congratulations: you have just passed from the domain of Jurisprudence to the realm of theology. From of social point of view,  imrpoving stuatory interpretation based on any of the above criteria is a huge waste of time;  a great deal of effort and resources are spent on things that will not, frankly, matter.What I glimpse in Richard Posner's 'Sex and Reason' is an alternative: Pragamtism. The alternative is implicit here; I assume, not having read any of his other books (but I do frequest his excellent Blog, written jointly with econmist Gary Becker), that this approach is developed further elsewhere.'Pragmatism', as I understand it, is about making positive statements about the consequences of various legal rules, and then chosing the best one.  This requires sound theoretical analysis (Posner, and I, see the foundation of it in economics, but in principleit can be founded on psychology, anthropology, sociology, or many other fields, and Posner used reasearch from all these fields in his book) of the situation, and especially empirical research to find if the theory holds.  Thus, a pragmatic approach to the questions of legal interpretations and doctrine requires first making positive inquiries into the subject; Only then should we make a normative judgement.An example for this kind of reasoning would be the case for the supply of  contraception to Teenagers.  In the United States, some conservatives oppose supplying sexual education and contraception to Teenagers, and promote abstinence instead (in prgrams such as ""The Silver Ring Thing"", ""True Love Waits"", and ""Free Teens"").  Reasearch, however, demonstrated that such programs rarely decrease the negative side effects of Teenage sexuality such as unwanted pregnancy and disease (pp. 270-271).  As Posner writes ""the idea that puritanism may actually increase ... unwanted births is difficult to accept, but ... only because effective puritanism... would have the oppositve effect.  A Puritan ethic that has only a modest effect in reducing the amount of teenage sex may produce more teenage pregnencies and unwanted births than moral indifference to such activity would"" (p.272).Now, in my view, this kind of analysis should be paramount in deciding legal questions such as whether government support for abstinence programs should be deemed constitutional.  Perhaps the legal rethoric allowing the government to fund such projects is powerful - but legal niceties should not obscure the underlining realities.",0,1,0,books
"Dr. Snow has a unique look on the supernatural world from a ""birds-eye"" view of her own personal near-death experience. From this, she came out from a strict religious background to a place of openness and spirituality, and brings the reader along with her like a best friend. Well-written, humorous at times, and light hearted, this author shows how the average person can develop the abilities for healing, finding missing children, etc. There are numerous personal accounts of her doing these things, and doing them well. Since she came into this ""new life"" from no previous background involved with the metaphysical, there is very little here that duplicates any other book, it is refreshing and insightful. I give it a big thumbs up.",0,1,0,books
"I enjoyed reading this book with my 8 year old daughter.  It is a very touching story about a family who lives on the move and does not have many of the things that families take for granted...like a real home, friends, the reassuring familiarity of school and daily routines.  It is a thought  provoking look at a very different sort of life.  I think it made my  daughter appreciate some of the things she just assumed that everyone has.   It's an advanced read. More of a book to read together as the words are  somewhat difficult and the storyline sometimes needs some explanation.  But  the characters are wonderful and good triumphs over evil in the end.  We  love a happy ending!  I'm sure we will read it often over the years",0,1,0,books
"______________________________________________Andy Grove, CEO of the phenomenally successful Intel Corp, is clearly worth listening to on the subject of management.  The ""Wintel"" success story is well known.  More harrowing was Intel's earlier self-transformation from making memory chips to making microprocessors.How to steer an enterprise thru a major change in its business, per Mr. Grove:  1)  Figure out if a major change is imminent.  If so, you're about to enter what Grove calls ""the valley of death"".2)  Figure out how to deal with it.  Largely (for CEOs), this involves listening to your employees & doing your homework.3)  Set a new course, sell it to your company, and stick to it.The ""secret"" to success here is identifying the oncoming crisis early & reacting sensibly.  He relates the story of Apple, a company with clearly superior products - the Mac operating system, the first good laser printer - completely missing the shift from proprietary to open PC standards, and ending up as a niche player.  John Sculley, then Apple's CEO, acknowledged this crucial mistake years later.  Groves thinks Sculley knew this shift was happening , but wasn't able to overcome Apple's ""inertia of success"".   Curiously, this was pretty much the same problem IBM had when PCs began displacing mainframes.  It's very hard for an organization to give up a strategy that has been richly rewarded in the past.In management, as in engineering, we often learn more from failures than successes.  Grove's case histories will make informative reading for anyone in business.  Not many of us are CEOs, but we'll all go thru Grove's ""strategic inflection points"" in our careers.Review copyright 1998 by Peter D. Tillman-- Dumb cover blurb dept - ""This terrific book is a dangerous book. . .""     --  Peter Drucker.    ",0,1,0,books
"I am used to Access, and this book was wonderful to get introduced to and work with SQL Server. Step by step instructions on using sql with Visual Basic helped me a lot. The user interface provided was similar to my usage of access for basic scenarios; ofcourse access ui is more powerful than visual basic's. I would recommend it for a beginning user",0,1,0,books
This book is a must read. I read the whole book in one sitting. It is definitely a page turner. You will laugh and you will cry.It is a definite reminder that life is too short to worry about the little things.,0,1,0,books
I  think  this book   is  a  fun  kid's book.It  is  well  expressed  like  many  of  the other books Amy Schwartz has written.It is a fun short book. My favorite  charecter is  Bea.  This  book  is  about   Bea  and her father  Mr. Jones. They don't  like  what they  do  so they  switch  jobs,0,1,0,books
" Supreme Bar Rvw's MPRE course is amazing. I took one of my school's ethics classes to fulfill the professional responsibility requirement & prepare for the MPRE. Unfortunately, I didn't learn much, so I was vary wary about taking the MPRE. Fortunately, Supreme's course taught me everything I needed to know & then some - I scored 30 pts above the minimum pass score for my jurisdiction. Professor Lazarus does a great job of explaining the course's rather thorough outline, & does an even better job of showing how to deal with the exam's tougher questions. He is serious, but has a wry sense of humor, & a presence that is both authoritative & comforting.  The course also comes with many practice questions & well written answers for each. One of the best things about the course is that unlike in a crowded lecture, you can stop it when you come to a difficult pt, rewind it, & watch it as many times as you want! I highly recommend this course! - I would take this over Barbi anyday!(its alot less expensive than a Barbri course too!",0,1,0,books
"Wonderful book.  Highly recommended.  The book is a history of a very overlooked portion of the role that the so called &quot;occult&quot; has played in the formation of modern science and medicine.  It traces with  wonderful skill, the foundations of the Royal Society.  It shows Bacon was  FIRMLY entrenched in the lore of alchemy and hermeticism.  Those early  scientists were indeed the last of the great alchemists.  She goes on to  show the link between the &quot;invisible college&quot; and the rise of  objective thought that culminated with the Renaissance.  In the process she  charts the greater part of Pre-Renaissance history!  If you have an  interest in the esoteric foundations of science, then this is a worthy  expenditure of your time",0,1,0,books
"Brown posits that cultural decline may NOT be inevitable for the West.  He's not pollyanna-ish about where we are on the ripeness curve, but he's refreshingly optimistic about the impact individual Christians can have by  being, in Jesus' words, the salt of the earth",0,1,0,books
"These short poems are laugh out loud funny. This is a very readable translation. Forget that these are considered &quot;classics.&quot; There is nothing stuffy about these ribald, sarcastic, hilarious poems about  Roman life. It is amazing how little people have changed! I spent a very  enjoyable afternoon reading through these",0,1,0,books
"...with characters that de Lint makes you care about (or hate, as the case may be) and a plot that jumps back and forth in time, continually unfolding.  Good stuff here",0,1,0,books
"I thought that this was another well-written book by Ms. Wilson-Wesley. I finished this book in a day, and I'm wondering when she will be putting Tamara back on the trail of someone else",0,1,0,books
"This little book is truly a Spirit inspired classic, and arguably the best exposition aimed at helping us understanding God's will in this very complicated world. It is hopelessly steeped in World War II illustrations, but easily updated and applied to today's world and today's situations",0,1,0,books
"This book is pure you-know-what (too much of a lady to say).  Basically, he took Barry Rehfield's words and dropped them into his so called ""book.""  It does not focus on the wonderful music that Derek & the Dominos created, but instead focuses on the personal lives of the band.  The author seemed to be more interested in bashing a mentally ill man in prison versus writing about the talented players.  I hope he makes no money from this book and, if he does, I hope he will give it to a charity who raises funds for the research for schizophrenia or assists musicians with mental disorders.  This would almost make up for his bashing of a wonderful player who was suffering when he played and created the beautiful music that music lovers enjoy in all parts of the world.Now, I'll jump off my soapbox and start writing my version of Jim Gordon's life....in a more positive way, of course.Cheers!Susan",1,1,1,books
"Now in an updated second edition, Capital Losses: A Cultural History Of Washington's Destroyed Buildings by Washington history expert James M. Goode is a carefully presented documentation and chronicle of the great architectural and cultural edifices of Washington, D.C., which have been lost to the endless grind of urban renewal in the years prior to 1978. That was the year in which crucial preservation legislation was passed. Packed from cover to cover with black-and-white photographs, enhancing a text which is extensive in detail, history, unique historical insights, Capital Losses is an exceptional architectural tour and a unique resource offering a kind of &quot;window&quot; into the architectural past of the nation's capital",0,1,0,books
"Tolstoy is just powerful...with his words. He talks about everything, describes every aspect of the surrounding down to the very last intricate detail. The result? An extremely enthralling and moving book. Apart from the widely discussed infidelity and love themes, this book manages to transport the reader to Russia in the 19th century, and to blend into the background whilst Anna and Vronsky's sordid affair takes place. The translation was wonderful; it is hard to believe that this isn't the original. I did however, wish I knew Russian so I could experience Tolstoy's actual work. I loved this book. I read it long before Oprah decided to add it to her book club, and so I have the Oxford Classics edition, which isn't as nice to look at and the translation is slightly different. This however, does not influence the book's distinction as one of greatest novels ever written",0,1,0,books
"I doubt it.  I read this book when I was 14, and it robbed me of approximately 3 years of sleep.  I've tried to finish it 3 or 4 times, and have never succedded.  I've passed it onto countless freinds, all of whom returned it to me, unfinished, scared to have it in the house with them.  Now, at 26 I'm considering picking it back up, just to see if it's still as utterly horrifying as it was over a decade ago.  Whether you believe in aliens or not is irrelevant, look at the other reviews, this book will scare you to death",0,1,0,books
I loved the book and found that it showed the &quot;other side&quot; of Las Vegas that I &quot;Joe Average&quot; tourist never gets to see and never quite understood--it is nice to be able to put actual faces with the characters you only hear about...I have read several of Sheehan's books and the humor is once again captivating...This book would be great material for a movie or a TV reality show...,0,1,0,books
"In recent years, there has been a great deal of emphasis on Polish anti-Semitism. This is despite the fact that anti-Semitism  existed virtually everywhere, and in Poland never approached the level which Jews encounted in many other European nations. Moreover, the positive aspects of Polish-Jewish relationships have been virtually ignored. Pogonowski's excellent book does much to show, in fact, how Jewish communities flourished in Poland",0,1,0,books
Excellent book!  Nutrition info is right on.  I am a health educator and recommend this book to anyone,0,1,0,books
"The book is a polemic with carefully cherry-picked facts and contradictory evidence omitted to arrive at the author's conclusion that ""... only those few resistance fighters in the Wehrmacht who protested against extermination (of the Jews) in one way or another deserve our respect."" (page 296) Many conclusions are drawn from very scanty evidence, and an indictment of all 17 million men in the German Wehrmacht as criminals in the whole is certainly not scholarship.  The reader is confronted with many (untrue) editorial statements presented as fact: i.e. ""They (the German military leaders) had failed to grasp the significance of the fact that the countries with democratic governments had been able to defeat Germany in World War I because they were better able to motivate and mobilize their populations."" (p. 2); and ""Hopes for a more democratic kind (of armed forces), once espoused by no less a figure than Friedrich Engels, proved again and again to be illusory."" (p. 160) indicates both that the author looks favorably on Communism and that he understands that the German private soldier possessed little freedom for dissent (in contradiction to his arguments). The Soviet Union is presented most sympathetically, and even the massacre of 14,000 Polish officers by the Soviets in 1940 at Katyn was reduced to a mere 4,000 (obviously an editorial mistake), and noted merely in passing.  That upwards of 3 million German soldiers died in Russian captivity is not mentioned.  Yes, the war on the Eastern Front was waged in an especially brutal and merciless fashion, but this book adds nothing to the literature on the subject.  This book is not recommended for the serious historian, and Harvard should be ashamed of publishing this title except as a table book at the holocaust center alleging that all Germans in the Wehrmacht were bad and guilty of crimes against the Jews and humanity",1,1,1,books
"Paul Soifer strikes again with his gorgeous portrait of the US Government, and preparation for the AP exam. I think I met Paul one time, albeit not for long, and he sold me on the book. I then took the book and have studied with it. I am assuming I will get a 5 on the test. Doc, This buds for you",0,1,0,books
"There need to be more books that are inspiring on the subjects of today's young men and women (our future).  If we really had more teachers who looked at our young men and women with the same respect at this teacher did, they (kids) might want to do better.  They feel better about themselves and therefore, perform better in society.  Respect gets respect.  I love the book, it's Great!  Thank you",0,1,0,books
"This book will make you think about our &quot;consumerism&quot; lifestyle, and how we can escape to a more satisfying way of living",0,1,0,books
I lived this and the outcome.  This book didn't come close to explaining what happened.  2 menny mistaks,1,1,1,books
"As a person who has lost 115 pounds and kept the weight off for fifteen years, I know how hard it is to find information on the very important topic of MAINTAINING weight loss.  Amongst the hundreds - possibly THOUSANDS - of weight-related books, the fad diets, the gimmicks, the celebrities and the profiteers is this GEM of a book.  This ain't no 'magic miracle diet' - Thin For Life is the REAL DEAL.  Any jaded dieter who has read the popular diet books trying to lose PERMANENTLY is sure to find this book a much-needed breath of POSITIVE fresh air!  As one of the moderators at 3FatChicks' forum (which features a long-established Maintainers Forum with great information) Ms. Fletcher's book is perhaps THE most consistently recommended.  (It's the BIBLE of the Maintainer's Forum!)  Definitely worth more than a read - this book's a KEEPER.  THANK YOU MS. FLETCHER",0,1,0,books
"This is a book which should not be missed if you are interested in the Caucasuses in general and Chechnya in particular. It should be required reading for all students of Russian history and all counter terrorist experts who may not specialize in the Chechen situation. Gammer has written an eloquent, witty, compassionate and utterly fascinating book jam packed with cultural tidbits which make understandable the recalcitrant nature of the conflict between Russia and the clannish  Mountaineers. It is, also, unusual to encounter a nuanced understanding of the reception of Islam into Chechnya and how it has played out vis a vis the gazavat, evolving into jihad, in some sectors. One of my few quibbles would be that I would have liked more on family and gender relations though this is not to say that there is not valuable references to be found here. It seems to me that this book had to be written first but it is hoped that in the next, more space will be given to this underlying conflict. On the geo-political scale, Gammer aptly identified the problematic issue of pathological control, the desire to engineer 'peoples' lives and language' which inevitably fails. This is a stellar book which is sure to be come a classic.",0,1,0,books
"This wonderful book is a great choice for reading to young children!  It is educational, of course, offering kids positive ideas for getting attention from Mom and Dad.  Most importantly, though, it's also a joy to read - captivating kids with its fun rhymes and cheerful illustrations.  A winning combination and a must-have for the bookshelf of every family with young children",0,1,0,books
I have read all 5 of Robert Gandt's Brick Maxwell books. I must say between the time of his next release i have trouble finding something that curves my appetite. Highly Recommended,0,1,0,books
"This is a deeply inspiring photographic account of Ruskin's commitment to Venice.  It serves as a remarkable and revelatory companion to Ruskin's THE STONES OF VENICE and, to any one who cares about this city, it is an  entirely necessary book.  It is difficult to imagine how it might have been  done better",0,1,0,books
"Where does this fit into American Law:You shall not bow down to them or worship them; for I, the LORD your God, am a jealous God, punishing the children for the sin of the fathers to the third and fourth generation of those who hate m",1,1,1,books
"The time to read Seeing What's Next is now!Recently I was reading an article in Entrepreneur magazine * stating that ""China ... now ranks third behind the U.S. and Japan in nanotechnology patents."" And that ""only 29 percent of papers published in top physics journals in 2004 were by Americans.""Christensen's done it again. Disruptive innovation is what separates the wheat from the chaff, the winners from the losers. It's not so much seeing the future, it's anticipating likely moves from competitors and then doing an end run around them to create something new.Innovation, particularly disruptive innovation, is the future for America, and the world. I strongly urge any and all aspiring entrepreneurs to read and study Seeing What's Next - your future and our future depends on you.* The Heat Is On, Entrepreneur, November 2005, pp. 17-20.------------------Michael Davis, Editor - Byvation""Business Success through Innovation",0,1,0,books
"I'm glad to see a reissue of this classic in hardcover.If you are interested in bullfighting, Hemingway or Spain you should find this book interesting, enjoyable reading.It is a playful introduction into bullfighting and at the same time a reminiscence of Spain and bullfighting.The book deals with the art of bullfighting as it existed in the twenties.  That said, most of the passes, techniques, tricks, foibles he describes still exist in bullfighting as it is practiced today. And while not extremely deep on the technical side of the subject, this is the most readable of any book on the technical aspects of bullfighting I've come across.  If you want to understand the basics of bullfighting, this would be an excellent place to start.Hemingway profiles a handful of matadors.  They are all from impoverished backgrounds, basic peasant stock, that despite the fame and money they never can quite leave behind this past.  It was a much more dangerous profession then, before the advent of antibiotics when death from a septic wound was a risk from even a minor goring.Hemingway is unrestrained in his love of Spain and this shines through the book. ",0,1,0,books
"What an awesome, awesome book!  Couldn't put it down. It's great storytelling about a kid everyone can relate with.  You really root for this guy.  I can't recommend it highly enough.  I gave it to my wife, and she loves it even though she doesn't play cards.  Now she wants to learn poker.",0,1,0,books
"I've been seriously consuming Medeival literature for about a year now after my interest was re-awakened (I found out the Mythology & Folklore shelf at Barnes & Noble is a veritable treasure trove!)  I'd never read a saga before, but the Poetic Edda had convinced me that I would enjoy anything Norse or Icelandic.  Sagas of Icelanders is a huge, bulky book.  To get a book that size at such a reasonable price was a bargain I could not pass up.  The introductory material helps put a historical perspective on the sagas and prepares you for what to expect ... then the fun starts with Egil's Saga, which is the longest and possibly best in this collection.  Other reviewers have lamented the absence of Njal's Saga here - it is published seperately and was probably too long to include in this collection.  (Based on what folks have said though, I'm going to have to get Njal's Saga.)I am now a saga addict!  I devoured this book with amazing eagerness; each story is an engrossing page-turner.  I just couldn't stop reading them.  The style is intentionally simple with an economy of words and an emotional starkness that reminds me of Dashiell Hammett.  There's no chivalric nonsense or courtly fanciness to be found here.  The storytellers do not attempt to flatter their audience or paint their characters in a more positive light.  Characters are tragically stubborn, stupid, violent, irrational, sometimes even psychotic.  They can also be strong, noble, just, independent, faithful, practical, and hardy.  The sagas have a ""just the facts"" attitude that is unique in Medeival literature.  They are also unique in being epic-length prose instead of poetry, and having secular subject matter.  I have to wonder - these monumental works, produced in the Christian era but portraying semi-historical pagan characters in a sympathetic light - how did they get written?  Who wrote them and why?  Who was the intended audience?  This is the mystery of the sagas when the indroduction refers to them as a ""literary Stonehenge.""The world of the sagas is violent.  There's plenty of killing - sometimes for no apparent reason, but usually it's an act of revenge for a wrong, real or perceived.  One reviewer with an axe to grind has condemned this book as a ""distorted view"" of Icelandic history, but I think he misses the point of the collection.  It's not meant to be an accurate history; it's a sampler of Medeival sagas.  Consider how ""accurate"" a collection of two-fisted detective novels would be as history of early 20th-century America.  Literature is supposed to entertain.  Who wants to read about Grimwald the Meek who just stays on his farm and lives peacefully for 50 years?  That's not interesting.  The sagas are about interesting people who did remarkable things.But - again, strange for Medeival literature - most of the saga characters are NOT of noble blood.  They are often members of wealthy and influential families, but seldom are they royalty.  People in the sagas are not afraid to get their hands dirty.  They make their fortunes by working, trading (and going on Viking raids.)  You won't find Romance cliche's of idle kings and queens and knights here.  King Harald of Norway shows up often, but he's certainly not presented as much more than a successful warlord, and usually a tyrant.I was surprised but not especially disappointed to find a lack of ""mythology"" in the sagas.  There's a little bit of magic here and there, and a ghost or two, but little is said of the gods and even less of nature spirits, dragons, fairies, etc.  Compared to Celtic tales (like the ones in the Mabinogion, for instance) the sagas are firmly grounded in reality.One other caution:  I found myself sometimes bewildered by the Icelandic names and I had difficulty keeping track of who was who.  Most sagas tell a story of several generations of a family, and sons are named after grandfathers, and neighbors have the same names, and after a while you're floundering in a sea of Thorvalds and Thorgrims and Thorsteins and Snorris, etc etc ... and each one of them is a son of another Thorvald, Thorgrim, Thorstein, or Snorri and you lose track of who is who.  I had to do some page-flipping sometimes to look back and re-establish who a character was and what he had done earlier.  But other than that this was a quick and enjoyable read.It's interesting, it's huge, it's affordable:  If you don't buy it there's something wrong with you",0,1,0,books
